Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2025-05-11,0.008013868971104569,0.029698154,0.028285650372284487
2025-05-12,0.01459014460612597,0.029777061,0.027403094960773783
2025-05-13,0.01385399088180714,0.029694097,0.02687290681640337
2025-05-14,0.013654098638645678,0.028194081,0.026297972301799262
2025-05-15,0.015316837303151346,0.027908042,0.025639345216618935
2025-05-16,0.015426389831778287,0.026926527,0.024945786610768406
2025-05-17,0.024549099610004524,0.026412044,0.024357527137793943
2025-05-18,0.024301669257067216,0.026075153,0.02384232362062422
2025-05-19,0.02198451463000635,0.02465763,0.025090468783727143
2025-05-20,0.02141551800266533,0.026352664,0.024628008896888657
2025-05-21,0.02147094771152937,0.02574087,0.024233059962113314
2025-05-22,0.019115969718009888,0.025134291,0.024954039408351728
2025-05-23,0.017698839479186376,0.025899246,0.02487296672426629
2025-05-24,0.011705720846481254,0.026831314,0.02746778389752631
2025-05-25,0.011905290786239356,0.029355869,0.026599490415367955
2025-05-26,0.011515751571177789,0.028288135,0.025990047641988152
2025-05-27,0.011346413970197394,0.027182927,0.025267968928993096
2025-05-28,0.011345000180858883,0.026279885,0.024673750407741956
2025-05-29,0.011061646161418541,0.026555678,0.024392719099066495
2025-05-30,0.013902794738606101,0.026685923,0.024767158055334033
2025-05-31,0.017696258243883774,0.026983708,0.024745078006174166
2025-06-01,0.01810708239025913,0.026346186,0.024192662212753166
2025-06-02,0.017744130427851963,0.025294246,0.023794700887518762
2025-06-03,0.023741936408305003,0.024810487,0.02330643379703181
2025-06-04,0.023509760981923363,0.024711715,0.022941231973740192
2025-06-05,0.024383861443833043,0.024810337,0.022690375300561342
2025-06-06,0.023224841308237376,0.02520653,0.02444174486289036
2025-06-07,0.02123672908764488,0.025795922,0.02519410550833464
2025-06-08,0.02098038445208899,0.026139516,0.024752708884077063
2025-06-09,0.020969455317875717,0.025667766,0.024155762949237967
2025-06-10,0.012197099199834966,0.024400264,0.02671838724909592
2025-06-11,0.013392681243961353,0.027900402,0.025915054279287413
2025-06-12,0.013493955077286512,0.027562544,0.02566302350757113
2025-06-13,0.0099747840774821,0.02808787,0.026348021746513066
2025-06-14,0.01071225377668252,0.028617607,0.02557798943456168
2025-06-15,0.010977608292781634,0.027232582,0.02499300083870526
2025-06-16,0.011078500822094849,0.026257701,0.02437032351078431
2025-06-17,0.021739271522000184,0.025358751,0.024028630133724645
2025-06-18,0.020064680489342533,0.02585608,0.024501937456453154
2025-06-19,0.020450319450828605,0.02609257,0.023935931104119335
2025-06-20,0.020540726568717218,0.02565913,0.023453395030783405
2025-06-21,0.01932156577617042,0.025354085,0.023448472310489486
2025-06-22,0.018211380347170018,0.025204608,0.023282432838160415
2025-06-23,0.016074473117337517,0.025369167,0.023257670085221057
2025-06-24,0.008084849768067528,0.02395472,0.02644456076495654
2025-06-25,0.009866641696237195,0.027030049,0.025680940985213195
2025-06-26,0.01457471645960379,0.026338411,0.025209743758218404
2025-06-27,0.01444557204448689,0.026621541,0.024614969943128274
2025-06-28,0.01605912120130295,0.026578937,0.024033318119608925
2025-06-29,0.01605570791966155,0.025613967,0.023518118854232176
2025-06-30,0.016003346243572993,0.024915313,0.02320612018054478
2025-07-01,0.01563886223096339,0.02483795,0.023141059193437702
2025-07-02,0.014180085866773471,0.025128726,0.02319518121995785
2025-07-03,0.011993481654622594,0.024402864,0.02437845716224766
2025-07-04,0.01876792944559958,0.025458772,0.023890459244534753
2025-07-05,0.015839626192638363,0.025285114,0.023928440331484425
2025-07-06,0.01613546095661748,0.025548972,0.023424149755046593
2025-07-07,0.01611948825282035,0.025187507,0.023103248124945346
2025-07-08,0.013712914331612844,0.02473283,0.022905201863389735
2025-07-09,0.01824224401556641,0.024230475,0.02256290722114041
2025-07-10,0.017657383735132388,0.023663983,0.02307852398452307
2025-07-11,0.01073209987599421,0.023403624,0.025782632758996605
2025-07-12,0.011159080531604386,0.02615731,0.025332800412416017
2025-07-13,0.011156173344904577,0.02653605,0.024680868510972395
2025-07-14,0.009515349895407539,0.026197053,0.024415459473370985
2025-07-15,0.008959997017984835,0.026107423,0.023900471321365864
2025-07-16,0.010409576729123909,0.025799684,0.024121432098891293
2025-07-17,0.011118955949868791,0.02570935,0.023686071127565364
2025-07-18,0.010972574163022346,0.025298685,0.023230240685795316
2025-07-19,0.010412246748838179,0.024908857,0.02312212873973899
2025-07-20,0.010476821122219418,0.024651434,0.02271858297648792
2025-07-21,0.01112028072007403,0.024598895,0.02245563562725956
2025-07-22,0.012583430279209901,0.024085635,0.022122512281228544
2025-07-23,0.008617340963148734,0.02309957,0.02270160291560676
2025-07-24,0.007883005756543595,0.024168316,0.02263873115150704
2025-07-25,0.010123765373371911,0.024231192,0.022331448934926244
2025-07-26,0.012254362312089019,0.024271322,0.02214042379329576
2025-07-27,0.01173850199638369,0.02396285,0.021848135283604415
2025-07-28,0.012375819621845158,0.02301345,0.021866265316402816
2025-07-29,0.012976819565933051,0.023490494,0.022053683489749724
2025-07-30,0.012976036468085395,0.023675762,0.021773386639423374
2025-07-31,0.013774434730477271,0.023547485,0.0215333836400484
2025-08-01,0.014862801225677635,0.02363674,0.022127899888027082
2025-08-02,0.011754980802892933,0.02431624,0.022944321559856682
2025-08-03,0.011052193801496867,0.025074445,0.022705661389126056
2025-08-04,0.012764985666848052,0.02408208,0.02273039284887269
2025-08-05,0.01339753187681651,0.023670908,0.022442139307277672
2025-08-06,0.012368656504657717,0.023733325,0.02230849180007108
2025-08-07,0.014254722681369576,0.02375604,0.022079410155175543
2025-08-08,0.02294268990476444,0.02330702,0.022640288318665443
2025-08-09,0.023019745866976908,0.024065292,0.022434879195110072
2025-08-10,0.022994459023721363,0.023944722,0.022124410732610816
2025-08-11,0.020741201288621912,0.023398044,0.02290692475310336
2025-08-12,0.02095564045690533,0.024462443,0.022604245439315558
2025-08-13,0.02189881972671879,0.023718478,0.02249623652099024
2025-08-14,0.01868610404412085,0.023408145,0.023436347248415847
2025-08-15,0.013637664769918095,0.025751455,0.02653082942527079
2025-08-16,0.022120010559417206,0.028499033,0.02591297455321176
2025-08-17,0.02257423996262842,0.027933806,0.025190174671087973
2025-08-18,0.023144704914651495,0.026825666,0.02455104050368714
2025-08-19,0.025000647414733287,0.02579366,0.02425037853149259
2025-08-20,0.024130496461258505,0.026505735,0.02562232402459097
2025-08-21,0.023332453396286555,0.02725763,0.02517416777067742
2025-08-22,0.02324757892354361,0.02698211,0.025145495299447252
2025-08-23,0.019688328712779396,0.025640545,0.027116696592038407
2025-08-24,0.020367656351578625,0.028064057,0.026640773918442922
2025-08-25,0.020040524419637103,0.028421016,0.02644859408767377
2025-08-26,0.01786580651627407,0.028803768,0.027439818104280318
2025-08-27,0.018276751378708014,0.029310372,0.026892685764485853
2025-08-28,0.018259210598872463,0.028141387,0.026146662278532372
2025-08-29,0.017824406870603417,0.026962198,0.025601499670855482
2025-08-30,0.008985561834994044,0.027507342,0.027676165660787105
2025-08-31,0.009325779682511722,0.029480206,0.026776225792738906
2025-09-01,0.009023872588703024,0.02843888,0.02604418330693755
2025-09-02,0.008910333168191892,0.027280234,0.025424438279161278
2025-09-03,0.006811342865721297,0.02598709,0.02526190114997858
2025-09-04,0.010522478766068615,0.02634024,0.024629436226110225
2025-09-05,0.009720276368062948,0.026138345,0.024262730570357393
2025-09-06,0.009292299515261448,0.026065672,0.02372927940591977
2025-09-07,0.008839302868262379,0.025636725,0.02330547516880761
2025-09-08,0.00986983767830774,0.024729062,0.02297752005030641
2025-09-09,0.009945973643524716,0.02415078,0.02267684224977807
2025-09-10,0.009410801118373467,0.024161385,0.02240214866516314
2025-09-11,0.0073081889399912725,0.02348476,0.022936497289739725
2025-09-12,0.005918026153637432,0.024039157,0.022856202850338018
2025-09-13,0.007797931449006862,0.024033826,0.022504638827422086
2025-09-14,0.00779410579768868,0.023982078,0.022181857729632586
2025-09-15,0.007701440271622462,0.02415234,0.021963964701934735
2025-09-16,0.011396034395431381,0.02378709,0.021692594523019654
2025-09-17,0.009149286135780534,0.023077395,0.02170213498345534
